"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50"
4.073,5.1382,5.0205,-3.0462,-1.2295,5.6405,1.3321,-0.6697,1.9462,0.1908,-1.4643,0.8599,0.2266,-4.2103,1.07,2.4125,5.182,-2.5067,-1.5849,0.6751,-6.5161,5.4997,-0.8154,-1.627,0.4797,-7.1295,7.2856,0.4337,-1.5009,1.895,-1.75,4.3812,-4.0897,2.8958,-2.8694,-1.6866,-5.1818,-9.7321,4.9528,1.2287,1.2942,2.7274,1.2667,-3.4729,-0.6908,0.7418,7.3123,-6.3007,-9.0544,-6.5495
-3.695,2.4276,-5.8179,5.8625,1.955,-3.3191,2.3942,2.3333,3.7301,-1.8146,7.2603,0.7798,-4.7569,-7.8303,3.0166,-1.286,-0.8271,4.5023,2.7019,1.6466,3.9579,2.9926,-2.6048,-3.8937,0.2101,-0.6137,-1.4321,-4.0522,-2.3904,6.1561,3.6779,-2.838,0.9113,-4.1858,-6.6858,-1.1675,-4.6258,2.479,3.1046,2.5702,-4.2126,-1.6061,2.6576,2.8788,0.8463,-2.7399,-2.5561,4.5648,-4.6227,2.966
-0.1766,1.6391,-3.6917,4.341,4.5577,-1.081,2.6176,0.0845,5.7368,-0.9155,5.1377,0.7009,-1.3553,-3.9309,3.7694,1.402,0.5261,4.0448,5.0098,6.3605,0.6579,2.6136,0.1615,-6.6421,-0.2336,-1.4539,-0.9782,-3.3137,-2.1958,0.3196,4.9891,0.482,3.1815,1.3926,-3.9173,-1.3766,0.2078,0.8733,1.2896,4.9723,1.2226,0.5133,-0.6802,5.2516,-2.3871,-0.388,0.1938,2.3041,-3.4917,3.6488
6.4481,3.846,3.0844,-4.2585,-3.3914,5.7198,0.0327,1.373,6.9223,-2.3666,-1.2808,-1.2667,-0.7861,-0.5382,-1.4766,0.2018,-1.847,1.2862,-0.0347,-2.7666,-9.4955,4.1406,-0.6492,-2.3615,-2.5526,-4.0745,2.061,-1.1779,2.7602,2.2939,0.6191,4.4474,-4.3152,3.6393,-2.5113,3.4089,-8.1564,-7.7509,9.6471,1.7738,0.7512,3.0208,-1.5959,-6.9909,-1.7325,2.002,6.145,-7.0447,-11.423,-1.7562
2.2891,4.623,5.9012,-2.1967,-0.7888,5.4496,2.3439,-3.5555,2.1839,-1.8257,-4.0444,0.65,-2.5977,1.2683,2.0599,1.7831,-3.9629,-2.9229,-0.3907,-3.1837,-6.3099,4.9851,-0.9239,-1.1819,0.6643,-4.0578,0.2161,-2.8808,1.1536,-1.805,-1.3784,3.817,-0.0946,4.613,-2.8413,-1.6698,-5.6369,-7.239,7.1134,3.4873,1.0535,1.8313,2.8781,-5.7928,-1.0647,2.366,5.9812,-4.2709,-7.9146,-1.4295
4.3137,6.3769,8.2909,-5.4175,0.2728,3.4252,2.5256,-0.0157,1.0627,-3.1159,-0.7244,-1.0796,2.0751,-0.1009,3.5126,-0.8489,-3.2046,-1.0125,0.2951,-1.7368,-7.1893,2.963,-0.8176,-4.2818,2.6692,-3.166,6.4038,-1.7152,-0.8481,-2.4007,3.63,3.3884,-2.3754,4.3466,2.9868,-3.5531,-6.8137,-4.6972,2.302,-2.3706,5.2499,4.6136,4.5924,-6.5253,1.1646,1.4086,8.1862,-4.1466,-11.9797,-8.3472
0.9907,5.3076,3.3234,-4.2521,-4.3175,10.7498,1.2604,-0.5112,1.6075,0.3607,-1.2143,0.5537,2.094,-3.2771,0.14,-0.1905,2.7261,1.6283,1.7523,1.0335,-8.5077,7.1518,-1.6435,-1.4996,-0.6063,-5.9179,6.842,-2.4761,0.7862,3.3597,2.2552,3.2058,-6.3131,8.2916,0.1141,1.1652,-5.8122,-5.5839,1.4425,1.3992,1.8459,4.2677,1.7699,-4.627,2.0874,1.0768,7.3821,-5.6835,-6.9921,-4.7575
4.9984,2.4968,4.0409,-3.6497,-1.7995,5.1132,3.6652,-2.8885,3.618,-3.3467,-5.4008,-2.9053,1.558,0.2999,1.7685,4.845,-2.3931,-1.8977,-0.8639,-6.8515,-5.6112,2.8746,-3.2628,-2.9102,4.5425,-4.3934,6.3492,3.0566,1.8131,3.9424,-0.5285,7.184,-4.2831,5.8001,-1.6424,4.3868,-7.5607,-9.1348,2.5584,0.4321,0.9318,1.9589,3.4258,-11.1658,-4.9063,-2.1793,4.2748,-4.6062,-8.4042,-1.6015
-2.3423,0.8153,-5.2163,5.4106,3.8127,-3.674,7.9479,3.8759,-1.7996,-0.5335,3.6091,3.0398,-7.1455,-7.5342,3.8373,-1.3106,0.9948,4.7828,-0.2262,5.0753,2.6237,3.7218,0.5777,-7.7682,3.7567,-3.2332,1.7038,-3.7277,-1.4922,3.0583,4.9623,2.4192,-1.4306,-0.5937,-5.0246,-2.5417,0.7366,2.9467,5.1782,3.9894,1.4808,-1.724,0.8219,4.7922,-2.9786,-3.7898,-1.1428,1.9418,-1.3618,5.7003
-3.2755,0.9539,-4.129,6.4366,1.5505,-2.2635,2.0267,1.0526,3.2736,-1.2475,5.4741,-0.0875,-6.0311,-9.2331,6.0912,-0.3001,-0.5312,2.6968,0.131,0.6761,3.6287,6.4564,2.8997,-9.3654,-0.3234,0.6272,1.1651,-6.9321,-1.1993,3.1024,4.3984,0.036,1.2021,0.8339,-7.1983,-0.79,-5.1543,2.0469,5.3253,4.7325,1.1873,-4.1475,0.8536,1.5394,-4.941,-2.7849,0.2334,0.2713,-2.2438,4.3184
2.9259,1.5116,3.6129,2.3962,-4.5892,-2.671,-4.6842,1.6923,-5.2179,0.7416,-1.498,-1.0558,-0.7155,-7.3196,-3.7428,-4.3795,-3.9613,5.8925,-3.6887,-3.435,-3.1622,-4.073,-1.3364,0.8541,-0.1587,-1.9364,-1.9108,-4.4011,-0.9668,-1.4071,4.1968,2.1392,3.8773,-1.6149,-9.2875,0.8164,5.084,1.2458,-1.769,-0.7092,-1.2457,-2.8041,9.6435,-4.4294,-7.438,-2.5477,-2.0836,6.9509,4.5393,3.9055
6.4394,-3.781,0.9094,0.9985,-3.0902,-3.4319,-0.6154,2.1483,-7.1455,0.6476,-1.2657,1.9136,-1.818,-6.7904,-3.0607,-0.5398,-2.2069,4.3042,2.0486,-1.3517,-0.1147,-3.1314,-0.5849,0.886,-0.8789,-3.0682,-5.2596,-2.9404,0.356,-4.3456,5.756,-0.4057,3.0192,-2.2185,-7.0082,0.7041,3.4541,-1.4415,0.0595,-2.086,-0.0871,-0.8285,8.2655,-0.8971,-7.1166,-4.5537,5.3496,5.3367,3.9212,0.3498
2.4921,1.5243,2.4209,3.3478,-4.1155,0.9353,-1.8116,0.7812,-4.1463,1.8688,2.3587,-0.3096,-3.7335,-3.7769,-2.6879,-2.874,-3.5386,5.9557,-2.9147,0.3612,-0.9657,0.9153,0.9661,-3.3217,-2.1579,-4.2864,-2.1462,-2.8717,3.7798,1.2839,3.5928,0.1102,4.4363,1.0884,-12.6502,0.4908,4.215,-2.3857,0.7601,2.0388,-1.6355,-0.0208,4.4891,1.4427,-7.8772,-5.6043,0.632,4.1921,5.1707,1.4525
5.9248,8.2863,5.2989,-1.3903,1.7946,4.9887,2.7177,-1.4312,1.9866,-6.573,-3.8963,-2.3117,0.3361,-2.0355,1.3103,1.4747,-0.1251,-4.3705,-0.3073,-3.9989,-6.8989,0.655,-1.1653,-0.8306,2.2173,-1.8924,3.2046,-2.6871,2.8894,0.2739,-2.8387,5.9535,-2.4259,5.159,1.5517,2.5012,-7.4875,-9.086,9.608,0.6968,4.6353,6.4493,-1.3203,-5.4126,-4.1107,1.3126,3.8893,-7.5798,-10.2082,-2.9411
2.452,-1.289,0.8069,1.119,-1.8781,2.2567,-0.5577,2.5162,-5.8673,-1.9275,-3.3679,2.7019,1.2474,-5.5597,-2.5912,-1.9816,-4.4691,9.1116,2.2229,-3.5091,-1.1102,-1.8687,-0.3628,1.2473,-0.9835,0.0908,-2.5326,-3.862,4.5269,-0.4952,1.6044,1.9535,7.4375,-1.0803,-11.7249,2.3026,2.9344,-0.4241,-4.57,1.045,3.3394,-1.0547,2.8603,-1.9571,-7.6817,-5.0899,3.7028,6.0677,3.498,0.6085
-3.267,1.3279,-6.262,7.5902,-3.3704,-3.7612,1.1528,3.4357,0.8249,0.5203,7.3524,1.0511,1.4061,-7.1684,4.4594,-3.0716,-1.359,2.8703,7.0616,2.7447,2.0647,5.754,-0.2915,-9.4326,4.4267,-0.7066,1.4714,-8.6735,0.0696,0.3068,7.1186,-2.5566,2.6693,2.0668,-5.7384,-0.1598,-0.9792,-0.6652,6.3013,2.5749,-1.4544,-1.0404,0.1506,2.8267,-5.4753,-4.3588,1.3211,8.193,2.4523,-3.0111
4.8486,4.7851,5.3132,-0.2845,-0.0966,2.0149,3.2559,-1.3816,2.9598,-4.5961,-3.9472,1.3803,2.1523,0.1342,4.7351,1.1998,-1.3048,0.8143,-1.1598,-1.3968,-8.322,4.4688,-0.6019,-2.9755,-0.4456,-3.201,2.9104,-4.6195,3.435,-0.1139,-3.3049,5.7688,-1.5467,4.4709,1.8572,1.6474,-5.8526,-4.9359,4.6726,0.7338,2.9515,5.3939,4.2982,-6.8766,-2.7384,0.5305,5.709,-6.3927,-10.5686,-1.2585
-3.5855,-1.5289,-6.7137,7.3733,2.8455,-4.8924,4.1169,4.7259,4.1645,1.2674,6.7155,2.5955,-5.4403,-8.9644,6.5729,-4.1967,1.8132,2.1479,2.5101,0.5763,4.0782,7.2737,-3.4619,-9.4053,1.6355,1.564,2.1841,-8.6083,0.4908,0.887,6.5745,-2.5437,-2.4558,-1.8406,-8.0582,-4.7189,-4.6597,-0.2083,5.1774,3.9887,-2.9954,0.8534,2.9231,1.36,-2.1829,-4.6135,-4.5353,3.9568,3.7554,4.2061
-2.8235,-0.7064,-3.078,7.8653,3.3411,-4.1543,5.0987,3.0871,2.4661,-4.5261,5.9296,3.2105,-3.489,-10.1662,4.0349,2.3366,2.7451,0.4443,3.4714,-0.1094,5.4201,-0.0503,-1.848,-10.449,1.5687,-0.4582,0.8408,-9.3564,-2.4819,5.8625,4.1801,4.1896,2.6631,-0.8128,-4.7985,-0.7178,-1.5633,2.7058,4.2031,6.0269,1.1428,-2.9688,0.4992,2.7926,-6.752,-6.6341,-1.6915,1.2258,-3.8716,8.0955
-7.9164,0.6957,-4.4013,4.4126,1.2492,-7.6348,0.7593,3.6232,3.8134,-0.6177,7.9191,5.7178,-4.637,-10.7842,4.1657,-3.4074,-1.0033,3.8882,2.7204,2.5087,2.8285,2.0843,2.7013,-6.003,2.9128,1.6024,2.4185,-4.1309,-1.3865,0.6892,5.9296,1.4234,0.9739,2.6673,-1.5081,-2.1346,2.737,1.4948,5.4815,7.7835,-3.5985,1.2222,2.2807,2.0954,-3.0232,-1.3165,1.6479,-0.5421,-0.2812,5.6853
-1.5197,0.4534,-7.5745,7.7981,-0.0803,-4.0559,0.4236,2.2874,0.9444,1.6842,7.5357,0.6978,-4.2693,-8.2387,7.6965,-2.5821,2.5777,1.539,8.4444,-0.4779,0.3798,3.6228,-0.871,-9.2045,-1.1733,1.1983,2.1084,-3.8226,1.1074,-3.0927,6.4892,2.1143,-1.2418,-2.2043,-4.9998,-3.8778,0.0776,-1.1699,7.4875,2.3182,-1.6604,-0.569,2.7565,5.0646,-3.5577,-0.4683,-0.641,2.1037,1.8172,1.4779
4.9597,3.4196,8.6862,-6.341,-3.4973,5.881,1.8572,-0.5283,2.0635,-4.0913,-5.0774,-2.949,0.8062,-5.0167,3.4771,-0.1089,-1.1883,-5.3347,0.1686,-2.0761,-3.9178,2.0315,2.946,2.4545,3.7851,-3.2354,5.8433,1.1371,3.5641,1.7742,-1.9838,4.4096,-5.437,3.9628,-1.0226,-0.4225,-10.416,-7.2233,14.2329,3.4916,-0.6975,-0.1959,1.8787,-3.9464,-1.2946,0.6463,8.2387,-7.7952,-4.147,-5.7113
4.511,-3.6173,0.3747,4.2765,-4.8384,-2.0758,-5.2856,2.4182,-6.2175,-2.1985,2.268,0.8436,-1.5691,-3.5402,-7.0361,-5.6585,-2.7517,9.3779,1.1323,-1.6136,-0.2839,-1.7036,-0.0167,3.2178,-1.625,-3.8198,-3.4781,-3.5379,4.893,-2.7104,8.2893,3.4022,1.4208,-2.4508,-8.619,0.2184,6.8768,-1.3091,-3.0989,0.744,-0.9012,-3.4146,6.6406,2.962,-5.5779,-2.9788,1.9046,4.0476,5.4372,1.2756
-1.7731,-3.0043,-7.7655,8.8934,2.6775,0.3294,1.9442,0.7347,0.033,-1.9007,7.4698,-1.6338,-1.1001,-6.366,5.1813,2.9744,-0.3137,4.163,3.8638,-0.0301,3.3029,4.2109,-0.1106,-8.6691,4.9839,-1.0436,-1.9424,-8.4344,-1.8484,-0.6671,2.0747,-2.0116,-0.7024,0.5017,-6.2558,1.5583,-2.5397,-1.9314,3.6539,2.5152,1.3697,-1.6458,3.3204,0.0153,-0.4111,-1.714,-0.1465,5.3241,2.2244,4.5137
3.0224,-2.4943,1.9419,5.7683,-5.6219,1.6179,0.4147,-2.1356,-2.059,2.6737,-0.4046,0.0494,-0.1453,-6.0485,-3.9596,0.4188,-5.3349,9.3778,-0.8348,0.4294,0.7748,2.8295,5.215,2.651,-1.4306,-2.6394,-5.4598,-3.4743,6.8344,-3.6983,6.0685,2.2588,3.9525,-5.7452,-10.6354,2.8457,3.0515,-0.4144,0.1668,1.3851,0.0572,-2.993,4.2605,-1.2109,-8.6596,-5.1058,3.9892,8.6482,5.1911,-1.7047
3.7655,-3.3523,2.2085,0.482,-3.3598,-3.322,-0.4791,0.5642,-4.3793,0.5386,-1.8222,4.3965,-0.9485,-3.6722,-1.8628,-2.7979,-4.133,8.4293,0.9443,-0.8998,-1.7685,-0.5367,-1.6783,-0.8899,0.4789,-7.2363,-3.8438,-1.2855,3.4251,-2.2334,3.7821,3.3192,4.7944,-6.397,-8.2087,0.7689,3.6742,2.416,-3.3605,1.3745,0.9651,-6.3887,9.7381,-1.5084,-7.7921,-3.8316,0.2424,3.5742,3.6958,3.2685
5.0912,8.6184,10.0389,-1.1377,-2.831,4.5405,1.4061,-0.6387,0.0607,-5.577,-2.0622,1.2595,1.4592,-0.5093,-2.1255,3.2033,-2.6198,-5.1817,-0.2367,1.8645,-5.6146,1.1931,1.2734,-0.3334,2.2518,-2.7983,4.9285,-2.901,-0.1419,1.3771,3.0632,6.0591,-4.1413,4.9979,1.9306,2.2206,-8.6665,-9.116,9.5017,0.9473,2.5281,2.8317,0.7057,-3.8044,-0.8884,-0.7971,4.0268,-7.5056,-8.4051,-5.3657
-2.653,3.8097,-0.533,6.7022,0.6546,-1.8032,5.0143,2.9849,4.3314,-5.2663,2.2959,-0.1338,-3.2913,-3.5988,3.0583,-4.0297,-0.0837,3.6043,7.129,5.2177,6.5043,5.2756,0.9305,-5.5269,-1.5844,-1.4004,1.2668,-7.847,0.77,-0.6031,6.3759,4.2562,0.9052,1.0795,-7.2795,-1.4663,-2.6547,0.0694,5.8512,2.9947,4.9302,-2.5813,2.2826,4.1711,-1.3204,-0.5558,-0.328,4.7109,-6.1343,0.3542
1.0573,-1.1174,0.027,3.014,-3.0845,-1.9166,2.502,1.3923,-4.1604,-2.2808,2.3932,-0.9272,0.6545,-6.0022,-3.0312,-2.1708,-2.3026,4.5898,2.3571,-3.0059,0.3632,1.9812,2.4558,-1.1734,-4.0729,0.3546,-3.8633,-4.2766,4.0094,-1.2781,7.4786,2.6354,1.629,-3.6804,-7.1546,3.7002,7.3218,-2.1868,-2.5917,2.0312,-0.4235,-6.4263,8.1142,-1.3063,-6.5233,-6.6774,1.1978,6.1568,4.1751,-1.1897
3.0941,0.2605,3.2863,0.4868,0.4022,-0.8378,-2.9488,1.5761,-8.5824,1.8003,0.8707,2.2529,-3.522,-6.0706,-2.6116,-5.0367,-6.6002,6.5605,-1.606,-1.4889,-2.7896,-3.7294,-1.2555,-2.3492,-3.4216,0.4277,-4.7585,-4.9113,3.3563,-4.1611,2.1365,1.7819,7.627,1.8744,-7.8215,0.6376,1.6963,0.7056,-3.8413,-0.5087,-1.9135,-1.7963,3.682,-3.5248,-4.2682,-3.578,0.0725,6.1778,1.5844,0.1271
2.4919,7.0776,3.4911,-7.2006,1.7231,0.7425,2.4229,0.921,3.8536,-0.7399,-4.4607,-2.5186,3.3062,4.167,0.57,-0.4738,-2.2361,-3.7698,2.2341,-3.3301,-7.434,0.3198,1.0669,0.1089,-1.3389,-3.7823,3.2069,-4.6552,6.4487,3.2897,-1.0375,5.429,-6.2605,3.7898,-1.3099,2.9936,-9.1236,-5.0911,10.2872,-1.2071,2.3767,2.5901,1.489,-4.9132,0.6545,2.7849,3.1023,-4.3912,-11.2004,-4.0026
-2.0141,-3.2486,-3.0183,3.6228,2.8482,-3.2407,3.4341,4.31,2.5061,-2.9849,6.4587,0.9877,-2.3957,-10.9838,8.2252,0.5975,-2.4254,3.6735,-0.0356,3.0983,3.8593,3.6941,0.6913,-7.8392,2.2145,0.9253,-2.769,-7.0404,-3.9552,-1.7641,6.3046,0.1672,2.2146,2.0716,-5.5305,-6.137,-1.6778,-0.0315,-2.5003,0.0487,-0.0563,-0.9474,5.144,-1.051,-4.0932,-1.1365,-0.0429,3.501,0.9387,6.89
1.421,4.7209,1.3733,-4.5099,-0.2471,6.0175,3.9565,-1.8187,0.6484,4.3177,1.1161,-0.7513,-2.9543,1.0005,2.9379,0.8523,-2.5046,-1.539,5.1283,-1.7393,-12.3288,1.0881,1.5299,0.6507,-3.9943,0.2003,5.073,-3.7541,1.8523,0.5743,-2.8845,2.1829,-6.3372,6.4052,-4.9669,1.1049,-4.04,-10.1302,6.6073,1.4272,4.0218,2.0323,-0.6766,-4.0253,3.3843,5.7719,9.3538,-7.1665,-12.3657,-3.8755
1.3188,3.1207,5.7935,-6.6848,0.8187,4.4569,1.1157,0.5709,1.827,-4.0657,-3.9917,-3.8788,4.3947,-3.4229,4.351,2.8382,-0.0808,-3.9282,0.9633,-2.5375,-7.9436,1.4078,2.318,-4.2879,-0.2282,-0.7822,6.1299,1.7892,0.5981,4.8253,0.4612,7.736,-2.5142,6.946,-1.6271,4.1668,-8.7921,-4.3423,3.8267,0.1719,2.7716,1.2817,1.3053,-7.3582,-2.6964,-3.8184,5.8853,-6.3441,-10.5805,-4.4414
3.2746,3.4167,3.1638,-0.3795,0.1025,1.56,1.8492,0.1979,3.8457,-2.5482,-5.5932,-5.2036,0.9911,1.2523,3.5805,-0.8456,2.4,-1.2144,-0.5568,0.1309,-4.7118,5.1252,5.6515,-4.6582,-1.037,-5.0264,7.4729,-6.3008,-3.9388,-1.2493,0.8537,5.4677,-3.6436,4.5084,-2.3195,1.6078,-2.8122,-8.3393,5.8526,3.5115,1.0244,3.9032,-3.1365,-6.0166,0.9539,-2.0297,5.388,-2.0595,-11.9399,-6.3627
5.3777,7.879,6.161,-2.8824,-0.9394,4.5173,2.4542,-1.1997,2.4709,-2.6174,-3.1088,0.213,1.5441,0.5427,1.4808,-1.5457,-0.2901,-4.4352,-1.3606,0.2393,-10.0418,1.746,-0.973,-1.858,4.174,-3.6778,4.9254,-0.8298,2.3438,0.5652,1.9049,5.5237,-6.8354,6.7524,1.3589,2.3125,-4.7665,-8.9448,5.3771,-2.5502,5.4295,4.4495,2.9939,-5.861,-2.385,1.2678,3.293,-6.7736,-10.0071,-5.5731
-1.2046,1.5986,-6.4876,2.6319,4.7433,-3.3863,1.6416,2.3476,3.8488,-2.0162,4.3231,2.9837,-1.5103,-7.0401,5.1953,-2.3262,-0.4791,3.7068,2.219,2.4467,5.5906,5.4522,0.9433,-4.045,0.9302,-0.301,-3.2779,-5.2979,2.5818,0.0118,6.3947,0.5783,-0.4381,-2.2344,-5.3052,2.8691,-4.0338,1.5163,3.9739,-1.4172,-1.2029,1.3702,1.4305,0.5323,-3.9459,-1.703,2.0792,3.091,-0.7376,-2.7048
2.8181,-0.1954,2.9552,-0.5518,-6.2193,1.0564,-2.2878,3.2286,-4.5178,-3.7694,1.5932,2.2143,-0.0229,-3.9321,-3.3232,1.7024,-3.4661,3.6863,-0.7414,-0.2978,-0.1815,-0.8888,4.2725,-3.7879,-1.4048,-0.1625,-3.6407,-4.8619,-1.0983,-1.7336,4.8442,-1.4789,2.4994,-2.6942,-6.4968,0.6708,3.46,-2.5165,-4.4076,3.7768,1.1735,-3.4175,4.1596,-1.9572,-3.9911,-4.9532,2.0648,5.8543,3.8741,1.634
2.9699,-1.8336,5.511,4.6345,-5.9761,0.768,-4.2804,5.0439,-5.7491,0.1979,0.1163,4.2111,-0.3864,-1.4685,-3.9353,-1.1236,-2.1571,6.7151,-1.13,-2.4173,-3.0832,-3.622,-2.6258,-0.9988,-0.6774,-3.3527,0.1208,-1.0724,1.3165,-1.6897,5.8246,2.2308,1.798,0.2495,-7.6799,0.9338,2.9053,1.3323,0.0317,0.9172,-0.0018,-1.4022,6.6523,-2.5214,-4.8421,-6.8399,-1.6045,2.5777,4.4465,-1.9155
5.8744,7.2338,7.7555,-1.0711,-0.8167,7.2883,2.8527,-1.146,2.1008,-3.0849,-2.7478,0.1158,4.2986,-2.558,2.0109,0.4176,-0.5723,-1.5185,2.5847,-5.3587,-3.5622,1.1808,-0.464,-4.8871,-1.8184,-2.4565,9.0779,-3.1793,-0.1558,-0.1311,0.6338,6.2847,-3.5617,7.0919,0.9513,0.6824,-8.7915,-5.8708,3.2857,-1.125,5.1539,3.716,1.3037,-7.448,-0.4311,-2.6906,10.037,-8.7829,-8.5727,-6.655
-1.3452,1.1584,-5.866,6.3182,1.4354,-4.7831,-0.9185,1.495,-0.0077,-4.159,6.1133,2.6897,-2.4185,-8.4728,6.7662,2.5627,0.6183,2.4096,-0.4051,1.0944,3.8653,4.2982,1.7478,-6.5749,4.4694,3.0233,0.6344,-3.757,0.3451,0.4939,8.5267,2.3558,2.7519,0.3872,-1.6423,-1.8064,-0.6371,0.0482,3.4711,3.5795,-1.939,1.6609,1.8863,3.2521,-4.5593,-0.9759,-0.3876,0.1542,1.7522,-0.093
4.5112,4.3088,5.0601,-3.3186,-4.0528,3.4594,1.3896,-3.8399,4.0107,-2.1775,-4.7076,-2.6445,0.3506,0.8318,1.808,1.3399,1.9238,-3.52,0.3751,-3.0866,-6.971,1.8414,-3.4915,-0.4412,-1.4621,-4.1305,5.0737,-3.1943,-0.6352,2.3699,-0.3904,4.7615,-1.075,6.5284,-2.6787,4.1544,-5.9572,-7.0499,3.0907,2.5965,0.426,0.8394,1.0785,-7.3794,-3.2591,3.0724,4.6158,-8.7934,-15.0854,-4.9844
-2.3084,1.5182,-4.7632,8.0559,0.9151,-1.7635,-0.6026,2.7608,-0.8196,1.2728,7.3436,-1.167,-0.8807,-12.2664,4.9043,5.4385,0.2566,4.5939,1.2928,0.0209,2.3386,1.8339,-3.7929,-8.827,1.5172,-2.174,-1.2485,-7.2052,-0.5208,-0.7061,4.058,-1.4842,0.679,-2.1461,-7.0468,-0.303,-1.7488,2.2979,0.8165,5.8926,-3.3315,-0.608,0.1334,1.8696,-0.5627,-0.6809,-0.3212,5.3371,1.8925,-0.9852
2.2743,7.9231,3.647,-4.2228,0.9353,0.5571,3.2686,-4.656,2.6198,-2.5413,-3.9189,-1.0488,3.2038,2.4279,2.8445,2.3221,1.1458,-6.6234,-0.1033,0.2069,-2.7407,1.3426,-0.8231,-0.3684,0.18,-2.2166,9.5378,-1.974,1.4135,0.9183,-2.5037,10.5468,-3.9233,5.699,0.5209,5.2357,-10.9678,-5.4972,8.5031,-0.819,-0.0966,1.8311,-1.4417,-6.8992,-1.7733,-2.5778,4.8792,-6.3127,-10.2089,-7.8892
5.4937,6.3429,8.349,-3.376,-0.969,2.8471,4.4829,0.7028,3.3578,-2.4079,-4.3527,1.13,2.9377,0.6624,-1.2739,4.2613,2.4355,-3.2741,1.5757,0.1157,-3.2165,2.2651,1.4413,-1.8366,-1.6185,-2.2001,3.6942,-4.3131,-1.9813,-1.0539,0.5444,5.9805,-6.6518,6.5595,-1.0022,1.6686,-10.8009,-6.0793,3.4814,2.3948,1.0558,-1.4495,6.3661,-8.0617,-1.2683,-0.5019,3.3247,-6.6926,-11.5276,-9.0478
-1.8241,-3.2525,-3.1753,3.507,0.2335,-1.0704,1.6547,2.9327,2.304,0.2518,7.5621,3.2085,-1.5572,-7.6779,2.2764,-4.6432,-0.9045,9.1199,5.3067,3.909,0.1719,1.9527,-0.6742,-9.4956,4.4653,3.1668,-4.3828,-4.0886,0.2275,0.5295,5.524,4.1664,0.792,1.0845,-5.2922,0.7298,-1.0947,-1.7824,4.3785,-0.8027,1.7033,2.9766,0.2199,2.7726,-3.8878,-4.4639,2.5348,7.2465,1.6246,0.5594
4.8187,3.513,5.0086,0.7751,-4.1624,-0.6458,-5.0904,3.8374,-6.0111,-1.1972,-3.5876,-2.9461,-0.5892,-5.2111,-2.2618,0.9874,-2.8288,7.6378,2.5409,-3.1151,-3.0859,-1.6543,2.7346,0.1517,1.8026,3.8251,-2.1783,-2.0346,2.088,-0.4822,8.7563,-2.4175,6.2216,-5.5363,-7.1214,1.0889,6.3666,-4.2295,-0.6389,2.2781,-0.9928,-1.1234,0.6409,-1.0425,-8.3784,-1.5125,3.5622,7.7754,8.0187,-0.1053
4.8641,-1.3561,0.7309,1.9443,0.2573,-2.3302,0.2122,5.8441,-7.5406,6.5285,1.0043,-2.4589,1.6759,-9.678,-4.7409,-4.6007,-3.0704,7.7684,2.7239,-1.5871,1.4426,-1.2552,-3.2383,-2.8567,-1.5702,-4.3364,1.0012,-0.562,-1.4611,-5.4206,9.5592,2.5628,2.9186,-0.2402,-8.1246,1.0164,5.5273,-2.4592,-4.1659,2.5276,-0.1368,-4.7302,5.2009,-1.9111,-8.7998,-1.2556,2.5358,7.2819,4.9553,1.2065
2.8879,-5.6218,-0.9081,0.3091,-3.683,-0.5292,-2.7344,-0.0948,0.2162,-0.6116,-0.279,-0.7572,2.8948,-6.1481,-6.3025,-2.6779,-5.5252,10.6806,4.9168,-0.4563,-2.2589,-3.0152,0.7852,1.3812,-1.4253,-2.1548,-1.5903,-3.6389,-0.3471,-4.289,4.4881,1.8244,3.5053,-4.6004,-5.9051,1.945,1.1439,0.2568,-0.284,3.1392,2.2343,-5.5734,9.463,2.3746,-4.791,-7.6612,2.3162,2.9042,3.0353,1.8209
3.7744,2.1407,4.0294,-3.3901,1.4407,3.8932,0.2358,-2.0007,4.1762,-0.7041,-2.8876,-4.0348,3.202,-2.0614,3.4764,-0.416,-2.0376,-2.3686,0.7062,1.1825,-9.274,4.2458,-1.027,-3.0969,-1.5131,-4.818,2.4525,0.0829,3.8175,2.715,-1.8345,6.4664,-5.2612,5.8068,-0.1792,1.8261,-6.6336,-9.5897,6.0746,1.9027,2.2893,0.5507,2.346,-3.5567,2.1767,1.9665,7.0555,-4.0232,-11.2568,-5.6435
-0.2575,0.5382,0.6661,-1.0152,-3.7143,1.0864,-2.0595,-0.3937,-3.6552,-3.2443,1.5575,2.7634,1.8958,-4.7554,-3.1101,-0.5421,-2.942,4.3523,-1.8244,-2.7502,-0.5132,0.6005,0.2628,-4.3148,-2.9556,1.0264,-5.4106,-2.4204,-1.9495,-1.4631,7.1156,-1.928,3.3551,-2.335,-8.2046,0.1324,5.6985,-3.0776,1.1475,0.4987,0.995,-4.6503,6.1486,-3.4842,-5.909,-5.0606,2.6353,3.3391,6.6083,4.6894
